,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2
2024-11-27 23:02:32.013000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.13,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:33.014000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:34.014000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.14,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.014000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.32,-0.16,9.8,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.024000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.14,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.024000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.083000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.16,9.79,1.12125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.045000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.16,9.79,1.30125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.054000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.15,9.79,1.15375,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.063000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.16,9.79,1.21,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.074000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.33,-0.18,9.79,1.27375,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.134000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.31,-0.16,9.8,1.39125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.134000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.16,9.79,1.26875,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.133000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.16,9.79,1.3675,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:46.133000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.36,-0.14,9.79,1.1525,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:47.135000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.35,-0.16,9.79,1.1425,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:48.144000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.35625,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:49.615000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.34375,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:50.635000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.3275,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:51.645000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.455,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:52.655000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.415,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:53.665000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.40875,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:54.676000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.46875,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:55.675000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.475,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:56.695000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.4225,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:57.694000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.4075,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:58.845000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.3725,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:59.715000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.305,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:00.725000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.46375,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:01.756000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.40125,-2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:02.745000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.37375,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:03.755000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.3,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:04.765000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.30125,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:05.775000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.2325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:06.794000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.22,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:07.795000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.5,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:08.805000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.24125,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:09.856000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.27125,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:10.834000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.48,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:11.834000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.4025,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:12.843000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49125,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:13.855000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.4225,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:14.864000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.28,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:15.874000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.24,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:16.884000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.24375,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:17.894000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.27,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:18.904000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.20375,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:19.907000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.465,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:20.924000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49875,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:21.934000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.37625,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:22.944000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.25875,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:23.954000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.1,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:24.964000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.3125,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:25.963000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.1775,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:26.975000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.2675,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:27.993000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.2925,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:28.994000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.31,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:30.004000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.24375,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:31.014000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.15,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:32.065000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.36125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:33.063000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.23125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:34.064000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.18,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.063000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.35,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.073000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.3775,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.074000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.135000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.093000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.103000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.114000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.123000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.184000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.183000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.182000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:46.182000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:47.184000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:48.193000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:49.665000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:50.686000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:51.695000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:52.706000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:53.714000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:54.725000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:55.726000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:56.745000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:57.745000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:58.895000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:01:59.777000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:00.774000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:01.806000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:02.794000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:03.805000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:04.814000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:05.827000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.003,0.006,0.014,-0.61,0.15,9.42,-0.26,0.32,-0.37,-0.34,-0.17,9.79,1.49,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
